program_name,map_name,field_name,validation_rule,rule_number,_id
CCP01OCR,,BISMSGO, WHEN +100  <br>  MOVE 37 TO ERROR-SUB  <br>  MOVE -1 TO ADDR3ZIPL  <br>   MOVE 'E' TO ERROR-SWITCH  <br>   GO TO 120-ERROR-FOUND  <br> ,Rule-0251,5f210fa2a4035c2ee5a4ec6d
CCP01OCR,,BISMSGO, WHEN OTHER  <br>  PERFORM 870-ERRORS  <br> ,Rule-0252,5f210fa2a4035c2ee5a4ec6e
CCP01OCR,,BISMSGO, END-EVALUATE. 12  <br>  ELSE  <br>  PERFORM 122-SELECT-TFMTB070-BY-ZIP CCP01OCR  <br>   PERFORM 122-SELECT-TFMTB070-BY-COUNT CCP01OCR  <br> ,Rule-0244,5f210fa2a4035c2ee5a4ec6f
CCP01OCR,,BISMSGO," IF WS-COUNT > +1  <br>  MOVE 36 TO ERROR-SUB  <br>  MOVE -1 TO ADDR3CYL  <br>   MOVE 'E' TO ERROR-SWITCH  <br>   GO TO 120-ERROR-FOUND  <br>   ELSE  <br>  EXEC SQL <br>SELECT STATE_ABRV, <br>CITY_NAME, <br>COUNTRY_ABRV <br>INTO :DCLTFM-ZIP-CITY.STATE-ABRV, <br>:DCLTFM-ZIP-CITY.CITY-NAME, <br>:DCLTFM-ZIP-CITY.COUNTRY-ABRV <br>FROM TFM_ZIP_CITY <br>WHERE ZIP_CODE = :DCLTFM-ZIP-CITY.ZIP-CODE <br>END-EXEC  <br>   END-IF.  <br> ",Rule-0253,5f210fa2a4035c2ee5a4ec70
CCP01OCR,,BISMSGO, EVALUATE SQLCODE  <br>  WHEN +0  <br>  PERFORM 123-CONSISTENCY-CHECK CCP01  <br> ,Rule-0254,5f210fa2a4035c2ee5a4ec71
CCP01OCR,,BISMSGO, IF CONSISTENCY-NO CCP01  <br>  MOVE STATE-ABRV TO ERROR-MSG-STATE CCP01  <br>  MOVE COUNTRY-ABRV TO ERROR-MSG-COUNTRY CCP01  <br>   MOVE 38 TO ERROR-SUB  <br>   MOVE 'E' TO ERROR-SWITCH  <br>   GO TO 120-ERROR-FOUND  <br>   END-IF CCP01  <br> ,Rule-0255,5f210fa2a4035c2ee5a4ec72
CCP01OCR,,BISMSGO, MOVE STATE-ABRV TO ADDR3STO  <br>  MOVE COUNTRY-ABRV TO ADDR3CYO  <br> ,Rule-0254,5f210fa2a4035c2ee5a4ec73
CCP01OCR,,BISMSGO, IF ADDR3CTYI > SPACES  <br>  CONTINUE  <br>  ELSE  <br>   MOVE CITY-NAME TO ADDR3CTYO  <br>   END-IF  <br> ,Rule-0256,5f210fa2a4035c2ee5a4ec74
CCP01OCR,,BISMSGO, WHEN -811  <br>  PERFORM 123-CONSISTENCY-CHECK CCP01  <br> ,Rule-0257,5f210fa2a4035c2ee5a4ec75
CCP01OCR,,BISMSGO, IF CONSISTENCY-NO CCP01  <br>  MOVE STATE-ABRV TO ERROR-MSG-STATE CCP01  <br>  MOVE COUNTRY-ABRV TO ERROR-MSG-COUNTRY CCP01  <br>   MOVE 38 TO ERROR-SUB  <br>   MOVE 'E' TO ERROR-SWITCH  <br>   GO TO 120-ERROR-FOUND  <br>   END-IF CCP01  <br> ,Rule-0258,5f210fa2a4035c2ee5a4ec76
CCP01OCR,,BISMSGO, MOVE STATE-ABRV TO ADDR3STO  <br>  MOVE COUNTRY-ABRV TO ADDR3CYO  <br> ,Rule-0257,5f210fa2a4035c2ee5a4ec77
CCP01OCR,,BISMSGO, IF ADDR3CTYI > SPACES  <br>  CONTINUE  <br>  ELSE  <br>   MOVE CITY-NAME TO ADDR3CTYO  <br>   END-IF  <br> ,Rule-0259,5f210fa2a4035c2ee5a4ec78
CCP01OCR,,BISMSGO, WHEN +100  <br>  MOVE 35 TO ERROR-SUB  <br>  MOVE -1 TO ADDR3ZIPL  <br>   MOVE 'E' TO ERROR-SWITCH  <br>   GO TO 120-ERROR-FOUND  <br> ,Rule-0260,5f210fa2a4035c2ee5a4ec79
CCP01OCR,,BISMSGO, WHEN OTHER  <br>  PERFORM 870-ERRORS  <br> ,Rule-0261,5f210fa2a4035c2ee5a4ec7a
CCP01OCR,,BISMSGO, END-EVALUATE  <br>  END-IF  <br> ,Rule-0244,5f210fa2a4035c2ee5a4ec7b
CCP01OCR,,BISMSGO, ELSE  <br>  MOVE 35 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO ADDR3ZIPL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF  <br> ,Rule-0243,5f210fa2a4035c2ee5a4ec7c
CCP01OCR,,BISMSGO, IF ADDR3CTYI > SPACES OR ADDR3CTYO > SPACES  <br>  CONTINUE  <br>  ELSE  <br>   MOVE 34 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO ADDR3CTYL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0262,5f210fa2a4035c2ee5a4ec7d
CCP01OCR,,BISMSGO, END-IF. CCP01OCR ,Rule-0239,5f210fa2a4035c2ee5a4ec7e
CCP01OCR,,BISMSGO, IF ADDR3CTYI > SPACES  <br>  MOVE SPACES TO WS-SPEC-CHARS-FLD  <br>  MOVE ADDR3CTYI TO WS-SPEC-CHARS-FLD  <br>   PERFORM 121-VALIDATE-SPEC-CHARS  <br>   INSPECT WS-SPEC-CHARS-FLD REPLACING ALL LOW-VALUES BY SPACES  <br>   MOVE 'N' TO WS-SPEC-CHARS-FOUND-SW  <br>   MOVE 0 TO TALLY  <br>   INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '*'  <br> ,Rule-0263,5f210fa2a4035c2ee5a4ec7f
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '*' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0264,5f210fa2a4035c2ee5a4ec80
CCP01OCR,,BISMSGO," MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ','  <br> ",Rule-0263,5f210fa2a4035c2ee5a4ec81
CCP01OCR,,BISMSGO," IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ',' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ",Rule-0265,5f210fa2a4035c2ee5a4ec82
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '.'  <br> ,Rule-0263,5f210fa2a4035c2ee5a4ec83
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '.' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0266,5f210fa2a4035c2ee5a4ec84
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '#'  <br> ,Rule-0263,5f210fa2a4035c2ee5a4ec85
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '#' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0267,5f210fa2a4035c2ee5a4ec86
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ':'  <br> ,Rule-0263,5f210fa2a4035c2ee5a4ec87
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ':' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0268,5f210fa2a4035c2ee5a4ec88
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '('  <br> ,Rule-0263,5f210fa2a4035c2ee5a4ec89
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '(' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0269,5f210fa2a4035c2ee5a4ec8a
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ')'  <br> ,Rule-0263,5f210fa2a4035c2ee5a4ec8b
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ')' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0270,5f210fa2a4035c2ee5a4ec8c
CCP01OCR,,BISMSGO," MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '""'  <br> ",Rule-0263,5f210fa2a4035c2ee5a4ec8d
CCP01OCR,,BISMSGO," IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '""' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ",Rule-0271,5f210fa2a4035c2ee5a4ec8e
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ''''  <br> ,Rule-0263,5f210fa2a4035c2ee5a4ec8f
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '''' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF <br> .  <br> ,Rule-0272,5f210fa2a4035c2ee5a4ec90
CCP01OCR,,BISMSGO, MOVE WS-SPEC-CHARS-FLD TO ADDR3CTYI <br> ADDR3CTYO ,Rule-0263,5f210fa2a4035c2ee5a4ec91
CCP01OCR,,BISMSGO, IF WS-SPEC-CHARS-FOUND CC  <br>  MOVE 'ADDR3 CITY' TO WS-ERR39-TYPE  <br>  MOVE 39 TO ERROR-SUB CC  <br>   MOVE -1 TO ADDR3CTYL CC  <br>   MOVE 'E' TO ERROR-SWITCH CC  <br>   GO TO 120-ERROR-FOUND CC  <br>   END-IF  <br> ,Rule-0273,5f210fa2a4035c2ee5a4ec92
CCP01OCR,,BISMSGO, END-IF. ,Rule-0263,5f210fa2a4035c2ee5a4ec93
CCP01OCR,,BISMSGO, INSPECT THERCLMI REPLACING ALL '_' BY SPACES. CCP01OCR ,Rule-0178,5f210fa2a4035c2ee5a4ec94
CCP01OCR,,BISMSGO, IF THERCLMI NOT = SPACES CCP01OCR  <br>  MOVE THERCLMI TO WS-THEIR-CLAIM CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE PROI TO THERCLMO WS-THEIR-CLAIM CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0274,5f210fa2a4035c2ee5a4ec95
CCP01OCR,,BISMSGO, MOVE 'C' TO ERROR-SWITCH. CCP01OCR  <br>  GO TO 120-EXIT. CCP01OCR  <br> 120-ERROR-FOUND.  <br>   END-IF  <br> ,Rule-0178,5f210fa2a4035c2ee5a4ec96
CCP01OCR,,BISMSGO, END-IF ,Rule-0177,5f210fa2a4035c2ee5a4ec97
CCP01OCR,,BISMSGO, END-IF ,Rule-0176,5f210fa2a4035c2ee5a4ec98
CCP01OCR,,BISMSGO, END-IF ,Rule-0175,5f210fa2a4035c2ee5a4ec99
CCP01OCR,,BISMSGO, END-IF ,Rule-0174,5f210fa2a4035c2ee5a4ec9a
CCP01OCR,,BISMSGO, END-IF ,Rule-0173,5f210fa2a4035c2ee5a4ec9b
CCP01OCR,,BISMSGO, END-IF ,Rule-0172,5f210fa2a4035c2ee5a4ec9c
CCP01OCR,,BISMSGO, END-IF ,Rule-0171,5f210fa2a4035c2ee5a4ec9d
CCP01OCR,,BISMSGO, END-IF ,Rule-0170,5f210fa2a4035c2ee5a4ec9e
CCP01OCR,,BISMSGO, END-IF ,Rule-0169,5f210fa2a4035c2ee5a4ec9f
CCP01OCR,,BISMSGO, END-IF ,Rule-0168,5f210fa2a4035c2ee5a4eca0
CCP01OCR,,BISMSGO, END-IF ,Rule-0167,5f210fa2a4035c2ee5a4eca1
CCP01OCR,,BISMSGO, END-IF ,Rule-0166,5f210fa2a4035c2ee5a4eca2
CCP01OCR,,BISMSGO, END-IF ,Rule-0165,5f210fa2a4035c2ee5a4eca3
CCP01OCR,,BISMSGO, END-IF ,Rule-0152,5f210fa2a4035c2ee5a4eca4
CCP01OCR,,BISMSGO, END-IF ,Rule-0151,5f210fa2a4035c2ee5a4eca5
CCP01OCR,,BISMSGO, END-IF ,Rule-0150,5f210fa2a4035c2ee5a4eca6
CCP01OCR,,BISMSGO, END-IF ,Rule-0149,5f210fa2a4035c2ee5a4eca7
CCP01OCR,,BISMSGO, IF WS-COMM-OPTION-NUMBER = '23'  <br>  MOVE SPACE TO ONBASEO  <br>  MOVE DFHP-ASKIP-MDT TO ONBASEA  <br>   END-IF.  <br> ,Rule-0275,5f210fa2a4035c2ee5a4eca8
CCP01OCR,,BISMSGO, MOVE ERROR-MESSAGE (ERROR-SUB) TO ERRORSO. CCP01OCR <br> CCP01OCR  <br>  GO TO 110-SEND-SETUP-MAP. CCP01OCR  <br> 120-EXIT.  <br>   EXIT. CCP01OCR <br> CCP01OCR  <br>  121-VALIDATE-SPEC-CHARS.  <br>   INSPECT WS-SPEC-CHARS-FLD REPLACING ALL LOW-VALUES BY SPACES  <br>   MOVE 'N' TO WS-SPEC-CHARS-FOUND-SW  <br>   MOVE 0 TO TALLY  <br>   INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '*'  <br> ,Rule-0148,5f210fa2a4035c2ee5a4eca9
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '*' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0276,5f210fa2a4035c2ee5a4ecaa
CCP01OCR,,BISMSGO," MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ','  <br> ",Rule-0148,5f210fa2a4035c2ee5a4ecab
CCP01OCR,,BISMSGO," IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ',' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ",Rule-0277,5f210fa2a4035c2ee5a4ecac
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '.'  <br> ,Rule-0148,5f210fa2a4035c2ee5a4ecad
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '.' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0278,5f210fa2a4035c2ee5a4ecae
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '#'  <br> ,Rule-0148,5f210fa2a4035c2ee5a4ecaf
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '#' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0279,5f210fa2a4035c2ee5a4ecb0
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ':'  <br> ,Rule-0148,5f210fa2a4035c2ee5a4ecb1
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ':' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0280,5f210fa2a4035c2ee5a4ecb2
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '('  <br> ,Rule-0148,5f210fa2a4035c2ee5a4ecb3
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '(' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0281,5f210fa2a4035c2ee5a4ecb4
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ')'  <br> ,Rule-0148,5f210fa2a4035c2ee5a4ecb5
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ')' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0282,5f210fa2a4035c2ee5a4ecb6
CCP01OCR,,BISMSGO," MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '""'  <br> ",Rule-0148,5f210fa2a4035c2ee5a4ecb7
CCP01OCR,,BISMSGO," IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '""' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ",Rule-0283,5f210fa2a4035c2ee5a4ecb8
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ''''  <br> ,Rule-0148,5f210fa2a4035c2ee5a4ecb9
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '''' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF <br> .  <br> ,Rule-0284,5f210fa2a4035c2ee5a4ecba
CCP01OCR,,BISMSGO,122-SELECT-TFMTB070-BY-ZIP.  <br>  PERFORM 122-SELECT-TFMTB070-BY-COUNT CCP01OCR  <br> EXEC SQL <br>SELECT COUNT(DISTINCT COUNTRY_ABRV) <br>INTO :WS-COUNT <br>FROM TFM_ZIP_CITY <br>WHERE ZIP_CODE = :DCLTFM-ZIP-CITY.ZIP-CODE <br>END-EXEC  <br> ,Rule-0148,5f210fa2a4035c2ee5a4ecbb
CCP01OCR,,BISMSGO, EVALUATE SQLCODE  <br>  WHEN +0  <br>  CONTINUE  <br> ,Rule-0285,5f210fa2a4035c2ee5a4ecbc
CCP01OCR,,BISMSGO, WHEN +100  <br>  CONTINUE  <br> ,Rule-0286,5f210fa2a4035c2ee5a4ecbd
CCP01OCR,,BISMSGO, WHEN OTHER  <br>  PERFORM 870-ERRORS  <br> ,Rule-0287,5f210fa2a4035c2ee5a4ecbe
CCP01OCR,,BISMSGO," END-EVALUATE. 12  <br>  IF WS-COUNT > +1  <br>  MOVE 36 TO ERROR-SUB  <br>   MOVE -1 TO ADDR3CYL  <br>   MOVE 'E' TO ERROR-SWITCH  <br>   GO TO 120-ERROR-FOUND  <br>   ELSE  <br>  EXEC SQL <br>SELECT STATE_ABRV, <br>CITY_NAME, <br>COUNTRY_ABRV <br>INTO :DCLTFM-ZIP-CITY.STATE-ABRV, <br>:DCLTFM-ZIP-CITY.CITY-NAME, <br>:DCLTFM-ZIP-CITY.COUNTRY-ABRV <br>FROM TFM_ZIP_CITY <br>WHERE ZIP_CODE = :DCLTFM-ZIP-CITY.ZIP-CODE <br>END-EXEC  <br>   END-IF.  <br> ",Rule-0288,5f210fa2a4035c2ee5a4ecbf
CCP01OCR,,BISMSGO, EVALUATE SQLCODE  <br>  WHEN +0  <br>  PERFORM 123-CONSISTENCY-CHECK CCP01  <br> ,Rule-0289,5f210fa2a4035c2ee5a4ecc0
CCP01OCR,,BISMSGO, IF ADDR3STI > SPACES ,Rule-0290,5f210fa2a4035c2ee5a4ecc1
CCP01OCR,,BISMSGO, IF ADDR3CYI > SPACES ,Rule-0291,5f210fa2a4035c2ee5a4ecc2
CCP01OCR,,BISMSGO, IF ADDR3STI = STATE-ABRV AND <br> ADDR3CYI = COUNTRY-ABRV  <br>  MOVE 'Y' TO CONSISTENCY-SW  <br>  ELSE  <br>   MOVE 'N' TO CONSISTENCY-SW  <br>   MOVE -1 TO ADDR3STL  <br>   END-IF  <br> ,Rule-0292,5f210fa2a4035c2ee5a4ecc3
CCP01OCR,,BISMSGO, END-IF ,Rule-0291,5f210fa2a4035c2ee5a4ecc4
CCP01OCR,,BISMSGO, END-IF. ,Rule-0290,5f210fa2a4035c2ee5a4ecc5
CCP01OCR,,BISMSGO, IF CONSISTENCY-SW > SPACES  <br>  CONTINUE  <br>  ELSE  <br> ,Rule-0293,5f210fa2a4035c2ee5a4ecc6
CCP01OCR,,BISMSGO, IF ADDR3STI > SPACES ,Rule-0294,5f210fa2a4035c2ee5a4ecc7
CCP01OCR,,BISMSGO, IF STATE-ABRV = ADDR3STI  <br>  MOVE 'Y' TO CONSISTENCY-SW  <br>  ELSE  <br>   MOVE 'N' TO CONSISTENCY-SW  <br>   MOVE -1 TO ADDR3STL  <br>   END-IF  <br> ,Rule-0295,5f210fa2a4035c2ee5a4ecc8
CCP01OCR,,BISMSGO, END-IF ,Rule-0294,5f210fa2a4035c2ee5a4ecc9
CCP01OCR,,BISMSGO, IF ADDR3CYI > SPACES ,Rule-0296,5f210fa2a4035c2ee5a4ecca
CCP01OCR,,BISMSGO, IF COUNTRY-ABRV = ADDR3CYI  <br>  MOVE 'Y' TO CONSISTENCY-SW  <br>  ELSE  <br>   MOVE 'N' TO CONSISTENCY-SW  <br>   MOVE -1 TO ADDR3CYL  <br>   END-IF  <br> ,Rule-0297,5f210fa2a4035c2ee5a4eccb
CCP01OCR,,BISMSGO, END-IF ,Rule-0296,5f210fa2a4035c2ee5a4eccc
CCP01OCR,,BISMSGO, END-IF. ,Rule-0293,5f210fa2a4035c2ee5a4eccd
CCP01OCR,,BISMSGO, IF CONSISTENCY-NO CCP01  <br>  MOVE STATE-ABRV TO ERROR-MSG-STATE CCP01  <br>  MOVE COUNTRY-ABRV TO ERROR-MSG-COUNTRY CCP01  <br>   MOVE 38 TO ERROR-SUB  <br>   MOVE 'E' TO ERROR-SWITCH  <br>   GO TO 120-ERROR-FOUND  <br>   END-IF CCP01  <br> ,Rule-0298,5f210fa2a4035c2ee5a4ecce
CCP01OCR,,BISMSGO, MOVE STATE-ABRV TO ADDR3STO  <br>  MOVE COUNTRY-ABRV TO ADDR3CYO  <br> ,Rule-0289,5f210fa2a4035c2ee5a4eccf
CCP01OCR,,BISMSGO, IF ADDR3CTYI > SPACES  <br>  CONTINUE  <br>  ELSE  <br>   MOVE CITY-NAME TO ADDR3CTYO  <br>   END-IF  <br> ,Rule-0299,5f210fa2a4035c2ee5a4ecd0
CCP01OCR,,BISMSGO, WHEN -811  <br>  PERFORM 123-CONSISTENCY-CHECK CCP01  <br> ,Rule-0300,5f210fa2a4035c2ee5a4ecd1
CCP01OCR,,BISMSGO, IF ADDR3STI > SPACES ,Rule-0301,5f210fa2a4035c2ee5a4ecd2
CCP01OCR,,BISMSGO, IF ADDR3CYI > SPACES ,Rule-0302,5f210fa2a4035c2ee5a4ecd3
CCP01OCR,,BISMSGO, IF ADDR3STI = STATE-ABRV AND <br> ADDR3CYI = COUNTRY-ABRV  <br>  MOVE 'Y' TO CONSISTENCY-SW  <br>  ELSE  <br>   MOVE 'N' TO CONSISTENCY-SW  <br>   MOVE -1 TO ADDR3STL  <br>   END-IF  <br> ,Rule-0303,5f210fa2a4035c2ee5a4ecd4
CCP01OCR,,BISMSGO, END-IF ,Rule-0302,5f210fa2a4035c2ee5a4ecd5
CCP01OCR,,BISMSGO, END-IF. ,Rule-0301,5f210fa2a4035c2ee5a4ecd6
CCP01OCR,,BISMSGO, IF CONSISTENCY-SW > SPACES  <br>  CONTINUE  <br>  ELSE  <br> ,Rule-0304,5f210fa2a4035c2ee5a4ecd7
CCP01OCR,,BISMSGO, IF ADDR3STI > SPACES ,Rule-0305,5f210fa2a4035c2ee5a4ecd8
CCP01OCR,,BISMSGO, IF STATE-ABRV = ADDR3STI  <br>  MOVE 'Y' TO CONSISTENCY-SW  <br>  ELSE  <br>   MOVE 'N' TO CONSISTENCY-SW  <br>   MOVE -1 TO ADDR3STL  <br>   END-IF  <br> ,Rule-0306,5f210fa2a4035c2ee5a4ecd9
CCP01OCR,,BISMSGO, END-IF ,Rule-0305,5f210fa2a4035c2ee5a4ecda
CCP01OCR,,BISMSGO, IF ADDR3CYI > SPACES ,Rule-0307,5f210fa2a4035c2ee5a4ecdb
CCP01OCR,,BISMSGO, IF COUNTRY-ABRV = ADDR3CYI  <br>  MOVE 'Y' TO CONSISTENCY-SW  <br>  ELSE  <br>   MOVE 'N' TO CONSISTENCY-SW  <br>   MOVE -1 TO ADDR3CYL  <br>   END-IF  <br> ,Rule-0308,5f210fa2a4035c2ee5a4ecdc
CCP01OCR,,BISMSGO, END-IF ,Rule-0307,5f210fa2a4035c2ee5a4ecdd
CCP01OCR,,BISMSGO, END-IF. ,Rule-0304,5f210fa2a4035c2ee5a4ecde
CCP01OCR,,BISMSGO, IF CONSISTENCY-NO CCP01  <br>  MOVE STATE-ABRV TO ERROR-MSG-STATE CCP01  <br>  MOVE COUNTRY-ABRV TO ERROR-MSG-COUNTRY CCP01  <br>   MOVE 38 TO ERROR-SUB  <br>   MOVE 'E' TO ERROR-SWITCH  <br>   GO TO 120-ERROR-FOUND  <br>   END-IF CCP01  <br> ,Rule-0309,5f210fa2a4035c2ee5a4ecdf
CCP01OCR,,BISMSGO, MOVE STATE-ABRV TO ADDR3STO  <br>  MOVE COUNTRY-ABRV TO ADDR3CYO  <br> ,Rule-0300,5f210fa2a4035c2ee5a4ece0
CCP01OCR,,BISMSGO, IF ADDR3CTYI > SPACES  <br>  CONTINUE  <br>  ELSE  <br>   MOVE CITY-NAME TO ADDR3CTYO  <br>   END-IF  <br> ,Rule-0310,5f210fa2a4035c2ee5a4ece1
CCP01OCR,,BISMSGO, WHEN +100  <br>  MOVE 35 TO ERROR-SUB  <br>  MOVE -1 TO ADDR3ZIPL  <br>   MOVE 'E' TO ERROR-SWITCH  <br>   GO TO 120-ERROR-FOUND  <br> ,Rule-0311,5f210fa2a4035c2ee5a4ece2
CCP01OCR,,BISMSGO, WHEN OTHER  <br>  PERFORM 870-ERRORS  <br>  CCP01OCR  <br>   MOVE 'FATAL ERROR - CONTACT PROGRAMMING' TO WS-CANCEL-ERROR. CCP01OCR  <br>   GO TO 900-UNLOCK-AND-SEND-MAP. CCP01OCR <br> CCP01OCR  <br> ,Rule-0312,5f210fa2a4035c2ee5a4ece3
