LOB,File Name,File Path,Function Name,No of Parameters,Function Type,rule_id,rule_statement,parent_rule_id
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-112,"['                If InStr(1, ""*Y*N*"", String.Format(""*{0}*"", Trim(oLobLoc.Input(""PFMultiLocCr"").Value))) = 0 Then\n', '                    oValidationResults.Add(""Invalid Multi Loc Credit"", ""txtPFMultiLocCr"")\n', '                End If\n']","rule-111,rule-112"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['\nEnd If'],rule-111
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-113,"['            If sValidate <> ""ValidateData"" And\n', '                InStr(1, ""*1*3*"", String.Format(""*{0}*"", oLobLoc.Input(""PfOfprCovType"").Value)) > 0 Then\n']",rule-113
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-114,"['                If Val(oLobLoc.Input(""PfBldgLim"").Value) = 0 And\n', '                   Val(oLobLoc.Input(""PfBppLim1"").Value) = 0 And\n', '                   Trim$(oLobLoc.Input(""PfIoCovgList"").Value) = """" Then\n', '                    oValidationResults.Add(""Bldg, Tnts Imp & Bet, Fire Legal, BPP or Special Classes coverage required for Off Premises type 1 or 3"", """", ErrorCollection.ErrorSeverity.Warning)\n', '                End If\n']","rule-113,rule-114"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['\nEnd If'],rule-113
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-115,"['            If sValidate <> ""ValidateData"" And Trim$(oLobLoc.Input(""PfBincExclEe"").Value) = ""L"" Then\n']",rule-115
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-116,"['                If BIALSNotAllowed(oLobLoc, sPkgProg, sCpInsCo, nEffDate) Then\n', '                    oValidationResults.Add(""BI ALS is not allowed"", """", ErrorCollection.ErrorSeverity.Warning)\n', '                End If\n']","rule-115,rule-116"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['\nEnd If'],rule-115
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-117,"['            If Trim(oLobLoc.Input(""PfOtherProt"").Value) = ""Y"" And Trim(oLobLoc.Input(""PfOtherDesc"").Value) = """" Then\n', '                oValidationResults.Add(""Other Protective Devices description required"", ""txtPfOtherDesc"")\n', '\nEnd If']",rule-117
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-118,"['            If sView <> ""Y"" Then\n']",rule-118
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-119,"['                If CLASS_CODES.CL_ToHashSet.Contains(oLobLoc.Input(""PfBldgClass"").Value) OrElse\n', '                   CLASS_CODES.CL_ToHashSet.Contains(oLobLoc.Input(""PfBppClassCd"").Value) Then\n']","rule-118,rule-119"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-120,"['                    If (""*1*2*3*"".CL_ToHashSet.Contains(oLobLoc.Input(""PfAutoExt"").Value.Trim).Equals(False)) Then\n', '                        oValidationResults.Add(""Type of Automatic Extinguishing System selection required"", ""cboPFAutoExt"")\n', '                    End If\n']","rule-118,rule-119,rule-120"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['                End If\n'],"rule-118,rule-119"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['\nEnd If'],rule-118
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-121,"['            If sView <> ""Y"" Then\n']",rule-121
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-122,"['                If (New HashSet(Of String)() From {getTransactionType(TransactionType.RenewalQuote), getTransactionType(TransactionType.RenewalIssue)}).Contains(sStPTxType) Then\n']","rule-121,rule-122"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-123,"['                    If Trim$(oLobLoc.Input(""PfAutoExt"").Value) = ""Y"" Then\n', '                        oValidationResults.Add(""Type of Automatic Extinguishing System selection required"", ""cboPFAutoExt"")\n', '                    End If\n']","rule-121,rule-122,rule-123"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['                End If\n'],"rule-121,rule-122"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['\nEnd If'],rule-121
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-124,"['            If sView <> ""Y"" Then\n']",rule-124
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-125,"['                If Trim$(sPkgProg) = ""19"" Then\n']","rule-124,rule-125"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-126,"['                    If Trim$(oLobLoc.Input(""PFHabCook"").Value) = """" Then\n', '                        oValidationResults.Add(""Habitational Cooking selection required"", """")\n', '                    End If\n']","rule-124,rule-125,rule-126"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['                End If\n'],"rule-124,rule-125"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['\nEnd If'],rule-124
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-127,['            If sAction = ACTION_SAVE_NAV_AWAY Then\n'],rule-127
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-128,"['                If Val(oLobLoc.Input(""PfBldgLim"").Value) > 0 _\n', '                    And Trim$(oLobLoc.Input(""PfBldgClass"").Value) = """" Then\n', '                    oValidationResults.Add(""Building coverage Class Code required, Please enter in Class code on the Building Coverage screen"", """", ErrorCollection.ErrorSeverity.Warning)\n', '                End If\n']","rule-127,rule-128"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-129,"['                If Val(oLobLoc.Input(""PfBppLim1"").Value) > 0 _\n', '                    And Trim$(oLobLoc.Input(""PfBppClassCd"").Value) = """" Then\n', '                    oValidationResults.Add(""BPP coverage Class Code required, Please enter in Class code on the BPP Coverage screen"", """", ErrorCollection.ErrorSeverity.Warning)\n', '                End If\n']","rule-127,rule-129"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-130,"['                If Val(oLobLoc.Input(""PfBincLim"").Value) > 0 _\n', '                And Trim$(oLobLoc.Input(""PfBincClass"").Value) = """" Then\n', '                    oValidationResults.Add(""BI coverage Class Code required, Please enter in Class code on the BI Coverage screen"", """", ErrorCollection.ErrorSeverity.Warning)\n', '                End If\n']","rule-127,rule-130"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['\nEnd If'],rule-127
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-131,"['            If (oPFShared.CovgBlanketEQExists(oLobData.Policy.Input, oLobLoc.Input(""PfBldgBlktId"").Value) _\n', '             Or oPFShared.CovgBlanketEQExists(oLobData.Policy.Input, oLobLoc.Input(""PfBincBlkId"").Value) _\n', '             Or oPFShared.CovgBlanketEQExists(oLobData.Policy.Input, oLobLoc.Input(""PfBppBlk1"").Value) _\n', '             Or oPFShared.CovgBlanketEQExists(oLobData.Policy.Input, oLobLoc.Input(""PfTuitBlktId"").Value)) _\n', '                And (Val(oLobLoc.Input(""PfLocCol"").Value) < 6) Then\n', '                oValidationResults.Add(PFConstants.MSG_VALID_EQCOL, ""cboLocCol"")\n', '\nEnd If']",rule-131
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-132,"['            If oLobData.Attributes.Common.WalkThruInd = ""Y"" Then\n']",rule-132
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-133,"['                If String.IsNullOrEmpty(oLobLoc.Input(""PfLocCol"").Value.Trim) = True Then\n', '                    oValidationResults.Add(""Location Cause of Loss is required"", ""cboLocCol"")\n', '                End If\n']","rule-132,rule-133"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['\nEnd If'],rule-132
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-134,"['            If (Val(oLobLoc.Input(""PfBppLim1"").Value) > 0) _\n', '                And (Val(oLobLoc.Input(""PfBldgLim"").Value) = 0) _\n', '                And (sStPTxType.Substring(0, 2) = ""NB"") _\n', '                And oLobData.Attributes.Common.View.ToUpper <> ""Y"" And oLobData.Attributes.Common.View.ToUpper <> ""TRUE"" Then\n']",rule-134
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,rule-135,"['                If Val(oLobLoc.Input(""PfTntOccSF"").Value) = 0 Then\n', '                    oValidationResults.Add(""Enter total square feet occupied by tenant"", ""txtTntsOcc"")\n', '                End If\n']","rule-134,rule-135"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,Validate,2,,,['\nEnd If'],rule-134
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBIC,3,,rule-136,"['                If CATApplies.CL_EqualsYesAbbreviation Then\n', '                    AppyCATMgt = True\n', '\nEnd If']",rule-136
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBIC,3,,rule-137,"['                If String.IsNullOrWhiteSpace(PfBasicGrp1) OrElse PfBasicGrp1.CL_ToDouble.Equals(0) Then\n', '                    oValidationResults.Add(""BGI Terr required"", ""txtPfBasicGrp1"")\n', '\nEnd If', '                If String.IsNullOrWhiteSpace(PfBasicGrpii) OrElse PfBasicGrpii.CL_ToDouble.Equals(0) Then\n', '                    oValidationResults.Add(""BGII Terr required"", ""txtPfBasicGrpii"")\n', '\nEnd If', '                If String.IsNullOrWhiteSpace(PfSpecTerr) OrElse PfSpecTerr.CL_ToDouble.Equals(0) Then\n', '                    oValidationResults.Add(""Spec Terr required"", ""txtPfSpecTerr"")\n', '\nEnd If', '                If String.IsNullOrWhiteSpace(PfEqTerr) Then\n', '                    oValidationResults.Add(""Eq Zone required"", ""txtPfEqTerr"")\n', '\nEnd If', '                    If PfShowNewEq.Equals(VALUE_TRUE) OrElse\n', '                            CATApplies.CL_EqualsYesAbbreviation Then\n', '                        ErrMsg = String.Empty\n', '\nEnd If', '                        oValidationResults.Add(ErrMsg, ""txtPfEqTerr"")\n', '                    End If\n', '\nEnd If', '                If AppyCATMgt.Equals(False) Then\n', '                    If PfShowNewEq.Equals(VALUE_TRUE) Then\n', '                        If (.Fields(""PfBldgEqRteTp"").Value.CL_EqualsYesAbbreviation) OrElse\n', '                             ((.Fields(""PfBldgSpklEq"").Value.Trim.Length) > 0) OrElse\n', '                             (.Fields(""PfBincEqRteTp"").Value.CL_EqualsYesAbbreviation) OrElse\n', '                             ((.Fields(""PfBincSpklEq"").Value.Trim.Length) > 0) OrElse\n', '                             (.Fields(""PfBppEqRteTp"").Value.CL_EqualsYesAbbreviation) OrElse\n', '                             ((.Fields(""PfBppEqConstr"").Value.Trim.Length) > 0) OrElse\n', '                             (.Fields(""PfExxpEqRteTp"").Value.CL_EqualsYesAbbreviation) OrElse\n', '                             ((.Fields(""PfExxpSpklEq"").Value.Trim.Length) > 0) OrElse\n', '                             (.Fields(""PfTuitEqRteTp"").Value.CL_EqualsYesAbbreviation) OrElse\n', '                             ((.Fields(""PfTuitSpklEq"").Value.Trim.Length) > 0) Then\n', '                            If PfMMIZone.Equals(PROPERTY_MMI_ZONE_ZERO) OrElse (PfMMIZone.Length.Equals(0)) Then\n', '                                .Fields(""PfMMIZone"").Value = String.Empty   \' not required\n', '                            ElseIf PfMMIZone.Equals(PROPERTY_MMI_ZONE_NINETY_NINE) Then\n', '                                oValidationResults.Add(""MMI Zone is required"", ""txtMMI"")\n', '                                .Fields(""PfMMIZone"").Value = String.Empty\n', '                            Else\n', '                                Dim PfMMIZoneValue As Double = PfMMIZone.CL_ToDouble\n']",rule-137
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBIC,3,,rule-138,"['                                If (PfMMIZoneValue < 1) OrElse (PfMMIZoneValue > 12) Then\n', '                                    oValidationResults.Add(""MMI Zone Valid entries 1.0 - 12.0"", ""txtMMI"")\n', '                                End If\n']",rule-138
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBIC,3,,,['                            End If\n'],
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,GetClassCodes,1,PV-S,rule-139,"['            If ClasCacheService.Instance.Get(Of DataSet)(FIELD_CLASS_CODE_LIST) Is Nothing Then\n', '                dataSetClassCode = (New PFShared).GetRateTypeClassCodes(policyEffectiveDate)\n', '                Dim cacheItemPolicy As New ClasCacheItemPolicy(New DateTimeOffset(DateTime.Now.AddHours(8)))\n', '                ClasCacheService.Instance.Add(FIELD_CLASS_CODE_LIST, dataSetClassCode, cacheItemPolicy)\n', '\nEnd If']",rule-139
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateSCWindMitigation,4,PV-S,rule-140,"['                If StringToDouble(.Fields(""PfDedWind"").Value) > 0 AndAlso String.IsNullOrWhiteSpace(PfWindInd).Equals(False) AndAlso\n', '                    PfWindInd.CL_EqualsNoAbbreviation.Equals(False) Then\n', '                    validationResults.Add(""Wind Ind invalid"", ""cboPfWindInd"")\n', '\nEnd If']",rule-140
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateSCWindMitigation,4,PV-S,rule-141,"['                If validate.Equals(""ValidateData"") = False AndAlso (PfLocSt.Equals(STATE_CODE_SOUTH_CAROLINA)) AndAlso\n', '                    (effectiveDate >= Date.ParseExact(JulGrg(108091), DATE_FORMAT_MMDDYY, Nothing)) AndAlso\n', '                   ((.Fields(""PfBldgWind"").Value.CL_EqualsYesAbbreviation) OrElse (.Fields(""PfBppWind"").Value.CL_EqualsYesAbbreviation) OrElse\n', '                    (.Fields(""PfLegalLiabBldgWndStmExclInd"").Value.CL_EqualsYesAbbreviation) OrElse (.Fields(""PfLegalLiabPpWndStmExclInd"").Value.CL_EqualsYesAbbreviation)) AndAlso\n', '                    ($""{ .Fields(""PFSCWindMitigRC"").Value}{ .Fields(""PFSCWindMitigRD"").Value}{ .Fields(""PFSCWindMitigRW"").Value}{ .Fields(""PFSCWindMitigOP"").Value}\n', '                                 { .Fields(""PFSCWindMitigDS"").Value}{ .Fields(""PFSCWindMitigSW"").Value}{ .Fields(""PFSCWindMitigRS"").Value}"").Trim().Length > 0 Then\n', '                    validationResults.Add(""You cannot have SC Wind Mitigation Credits on a location that has wind coverage excluded.  Please correct this conflict"", String.Empty)\n', '\nEnd If']",rule-141
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBURFields,4,,rule-142,"['            If BURSupportApplicable(commonData) AndAlso isPrometrixStatusEligible AndAlso commonData.Attributes.Common.UserType.Equals(USER_TYPE_AGENT) = False Then\n', '                ValidateBurUserDocumentation(locationInput, validationResults, commonData, isRenewalWalkThruInd)\n', '\nEnd If']",rule-142
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateFireProtectionQuestion,2,,rule-143,"['                If .StateCode.Equals(getStateCode(stateCode.States.Arizona)) AndAlso .Input.Fields(FIELD_PF_PPC_SUB).Value.Equals(PPC_SUB_VALUE_S) AndAlso String.IsNullOrWhiteSpace(.Input.Fields(FIELD_PF_FIRE_QUESTION_INDICATOR).Value) Then\n', '                    validationResults.Add(FIRE_PROTECTION_QUESTION_VALIDATION_MESSAGE, ""rdoPFFireQuestionYes"", ErrorCollection.ErrorSeverity.Critical)\n', '\nEnd If']",rule-143
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,SetValidationMessageForSprinkler,2,,rule-144,"['                If String.IsNullOrWhiteSpace(locationSprinklerOverride).Equals(False) AndAlso\n', '                 locationSprinklerOverride.Equals(.Fields(""PfPMLocEnterSprinkler"").Value.Trim) = False AndAlso\n', '                     locationSprinklerOverride.Equals(.Fields(""PfSprnklr"").Value.Trim) = False AndAlso\n', '                        String.IsNullOrWhiteSpace(.Fields(""PfPMLocSprinklerDocument"").Value) AndAlso\n', '                    .Fields(""PfPMLocStatus"").Value.Trim.CL_Mid(3, 1).Equals(STATUS_COMPLETED) AndAlso .Fields(""PfBgiRateTyp"").Value.Trim.CL_ToDouble.Equals(LOCATION_RATE_TYPE.CLAS).Equals(False) Then\n', '                    validationError.Add(SPRINKLER_MESSAGE, ""txtPMSprinkOverDesc"")\n', '\nEnd If']",rule-144
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,SetValidationErrorMessage,1,,rule-145,"['                If isWalkthruTypeEligible OrElse .PolicyData.Attributes.Common.WalkThruType.Equals(WALKTHRU_TYPE_RENEWAL) AndAlso\n', '\nEnd If']",rule-145
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,SetValidationErrorMessage,1,,rule-146,"['                    If String.IsNullOrWhiteSpace(.LocationData.Input.Fields(LOCATION_PROMETRIX_STATUS).Value) Then\n', '                        SetValidationMessage(validationParams)\n', '\nEnd If']",rule-146
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,SetValidationErrorMessage,1,,rule-147,"['                    If walkthruTypeIndicator Then\n', '                        .PolicyData.Attributes(LOCATION_PROMETRIX_INCOMPLETE_RENEWAL) = String.Format(""{0}*{1}"", .PolicyData.Attributes(LOCATION_PROMETRIX_INCOMPLETE_RENEWAL), .LocationData.Key)\n', '\nEnd If']",rule-147
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProtectionClass,3,,rule-148,"['                If isIsoPpcExtensionEligible Then\n', '                    errorMessageProtectionClass = ValidatePpcx(protectionClass, propertyLocation.Input(FIELD_LOCATION_STATE).Value.Trim, policyEffectiveDate)\n']",rule-148
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProtectionClass,3,,rule-149,"['                    If String.IsNullOrWhiteSpace(errorMessageProtectionClass).Equals(False) Then\n', '                        .Add(errorMessageProtectionClass, ProtectionClassTextBox)\n', '                    End If\n']","rule-148,rule-149"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProtectionClass,3,,,['\nEnd If'],rule-148
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProtectionClass,3,,rule-150,"['                    If String.IsNullOrWhiteSpace(protectionClass) Then\n', '                        .Add(""Prot Class required"", ProtectionClassTextBox)\n', '\nEnd If']",rule-150
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,rule-151,"['                If String.IsNullOrWhiteSpace(PfPMLocStatus) = False Then\n', '                    proMetrixComplete = UtilityFunctions.FormatUtility.MidString(PfPMLocStatus, 1, 3)\n', '\nEnd If']",rule-151
